"municipality","municipality_code","province_code","province","province_short","region","region_code","population","population_F","population_M"
"Cerda","82028","82","Palermo","PA","Sicilia","19","4942.0","2506.0","2436.0"
"Chiusa Sclafani","82029","82","Palermo","PA","Sicilia","19","2577.0","1369.0","1208.0"
"Ciminna","82030","82","Palermo","PA","Sicilia","19","3466.0","1788.0","1678.0"
"Cinisi","82031","82","Palermo","PA","Sicilia","19","11941.0","6057.0","5884.0"
"Collesano","82032","82","Palermo","PA","Sicilia","19","3691.0","1925.0","1766.0"
"Contessa Entellina","82033","82","Palermo","PA","Sicilia","19","1529.0","777.0","752.0"
"Corleone","82034","82","Palermo","PA","Sicilia","19","10493.0","5317.0","5176.0"
"Ficarazzi","82035","82","Palermo","PA","Sicilia","19","12899.0","6565.0","6334.0"
"Gangi","82036","82","Palermo","PA","Sicilia","19","6179.0","3219.0","2960.0"
"Geraci Siculo","82037","82","Palermo","PA","Sicilia","19","1720.0","870.0","850.0"
"Giardinello","82038","82","Palermo","PA","Sicilia","19","2293.0","1139.0","1154.0"
"Giuliana","82039","82","Palermo","PA","Sicilia","19","1731.0","861.0","870.0"
"Godrano","82040","82","Palermo","PA","Sicilia","19","1063.0","535.0","528.0"
"Gratteri","82041","82","Palermo","PA","Sicilia","19","873.0","436.0","437.0"
"Isnello","82042","82","Palermo","PA","Sicilia","19","1334.0","696.0","638.0"
"Isola delle Femmine","82043","82","Palermo","PA","Sicilia","19","7084.0","3558.0","3526.0"
"Lascari","82044","82","Palermo","PA","Sicilia","19","3674.0","1889.0","1785.0"
"Lercara Friddi","82045","82","Palermo","PA","Sicilia","19","6329.0","3340.0","2989.0"
"Marineo","82046","82","Palermo","PA","Sicilia","19","6214.0","3160.0","3054.0"
"Mezzojuso","82047","82","Palermo","PA","Sicilia","19","2682.0","1362.0","1320.0"
"Misilmeri","82048","82","Palermo","PA","Sicilia","19","28894.0","14567.0","14327.0"
"Monreale","82049","82","Palermo","PA","Sicilia","19","38665.0","19635.0","19030.0"
"Montelepre","82050","82","Palermo","PA","Sicilia","19","5857.0","3019.0","2838.0"
"Montemaggiore Belsito","82051","82","Palermo","PA","Sicilia","19","2990.0","1555.0","1435.0"
"Palazzo Adriano","82052","82","Palermo","PA","Sicilia","19","1849.0","974.0","875.0"
"Palermo","82053","82","Palermo","PA","Sicilia","19","635439.0","331588.0","303851.0"
"Partinico","82054","82","Palermo","PA","Sicilia","19","30844.0","15473.0","15371.0"
"Petralia Soprana","82055","82","Palermo","PA","Sicilia","19","2992.0","1519.0","1473.0"
"Petralia Sottana","82056","82","Palermo","PA","Sicilia","19","2492.0","1336.0","1156.0"
"Piana degli Albanesi","82057","82","Palermo","PA","Sicilia","19","5703.0","2834.0","2869.0"
"Polizzi Generosa","82058","82","Palermo","PA","Sicilia","19","2975.0","1545.0","1430.0"
"Pollina","82059","82","Palermo","PA","Sicilia","19","2854.0","1456.0","1398.0"
"Prizzi","82060","82","Palermo","PA","Sicilia","19","4264.0","2220.0","2044.0"
"Roccamena","82061","82","Palermo","PA","Sicilia","19","1394.0","722.0","672.0"
"Roccapalumba","82062","82","Palermo","PA","Sicilia","19","2264.0","1170.0","1094.0"
"San Cipirello","82063","82","Palermo","PA","Sicilia","19","4998.0","2558.0","2440.0"
"San Giuseppe Jato","82064","82","Palermo","PA","Sicilia","19","8204.0","4182.0","4022.0"
"San Mauro Castelverde","82065","82","Palermo","PA","Sicilia","19","1384.0","690.0","694.0"
"Santa Cristina Gela","82066","82","Palermo","PA","Sicilia","19","990.0","486.0","504.0"
"Santa Flavia","82067","82","Palermo","PA","Sicilia","19","10999.0","5619.0","5380.0"
"Sciara","82068","82","Palermo","PA","Sicilia","19","2569.0","1295.0","1274.0"
"Sclafani Bagni","82069","82","Palermo","PA","Sicilia","19","387.0","205.0","182.0"
"Termini Imerese","82070","82","Palermo","PA","Sicilia","19","25082.0","12827.0","12255.0"
"Terrasini","82071","82","Palermo","PA","Sicilia","19","12706.0","6427.0","6279.0"
"Torretta","82072","82","Palermo","PA","Sicilia","19","4201.0","2145.0","2056.0"
"Trabia","82073","82","Palermo","PA","Sicilia","19","10505.0","5164.0","5341.0"
"Trappeto","82074","82","Palermo","PA","Sicilia","19","3055.0","1541.0","1514.0"
"Ustica","82075","82","Palermo","PA","Sicilia","19","1307.0","647.0","660.0"
"Valledolmo","82076","82","Palermo","PA","Sicilia","19","3227.0","1679.0","1548.0"
"Ventimiglia di Sicilia","82077","82","Palermo","PA","Sicilia","19","1851.0","942.0","909.0"
"Vicari","82078","82","Palermo","PA","Sicilia","19","2461.0","1280.0","1181.0"
"Villabate","82079","82","Palermo","PA","Sicilia","19","19731.0","10043.0","9688.0"
"Villafrati","82080","82","Palermo","PA","Sicilia","19","3083.0","1572.0","1511.0"
"Scillato","82081","82","Palermo","PA","Sicilia","19","614.0","328.0","286.0"
"Blufi","82082","82","Palermo","PA","Sicilia","19","893.0","470.0","423.0"
"Alcara li Fusi","83001","83","Messina","ME","Sicilia","19","1742.0","913.0","829.0"
"Alì","83002","83","Messina","ME","Sicilia","19","685.0","349.0","336.0"
"Alì Terme","83003","83","Messina","ME","Sicilia","19","2369.0","1217.0","1152.0"
"Antillo","83004","83","Messina","ME","Sicilia","19","840.0","414.0","426.0"
"Barcellona Pozzo di Gotto","83005","83","Messina","ME","Sicilia","19","40029.0","20573.0","19456.0"
"Basicò","83006","83","Messina","ME","Sicilia","19","532.0","275.0","257.0"
"Brolo","83007","83","Messina","ME","Sicilia","19","5753.0","3010.0","2743.0"
"Capizzi","83008","83","Messina","ME","Sicilia","19","2888.0","1487.0","1401.0"
"Capo d'Orlando","83009","83","Messina","ME","Sicilia","19","13102.0","6920.0","6182.0"
"Capri Leone","83010","83","Messina","ME","Sicilia","19","4354.0","2258.0","2096.0"
"Caronia","83011","83","Messina","ME","Sicilia","19","3093.0","1612.0","1481.0"
"Casalvecchio Siculo","83012","83","Messina","ME","Sicilia","19","735.0","344.0","391.0"
"Castel di Lucio","83013","83","Messina","ME","Sicilia","19","1184.0","605.0","579.0"
"Castell'Umberto","83014","83","Messina","ME","Sicilia","19","2878.0","1486.0","1392.0"
"Castelmola","83015","83","Messina","ME","Sicilia","19","1062.0","546.0","516.0"
"Castroreale","83016","83","Messina","ME","Sicilia","19","2244.0","1144.0","1100.0"
"Cesarò","83017","83","Messina","ME","Sicilia","19","2204.0","1125.0","1079.0"
"Condrò","83018","83","Messina","ME","Sicilia","19","464.0","236.0","228.0"
"Falcone","83019","83","Messina","ME","Sicilia","19","2785.0","1436.0","1349.0"
"Ficarra","83020","83","Messina","ME","Sicilia","19","1316.0","684.0","632.0"
"Fiumedinisi","83021","83","Messina","ME","Sicilia","19","1288.0","646.0","642.0"
"Floresta","83022","83","Messina","ME","Sicilia","19","470.0","237.0","233.0"
"Fondachelli-Fantina","83023","83","Messina","ME","Sicilia","19","943.0","424.0","519.0"
"Forza d'Agrò","83024","83","Messina","ME","Sicilia","19","848.0","429.0","419.0"
"Francavilla di Sicilia","83025","83","Messina","ME","Sicilia","19","3591.0","1876.0","1715.0"
"Frazzanò","83026","83","Messina","ME","Sicilia","19","594.0","299.0","295.0"
"Furci Siculo","83027","83","Messina","ME","Sicilia","19","3221.0","1655.0","1566.0"
"Furnari","83028","83","Messina","ME","Sicilia","19","3851.0","1935.0","1916.0"
"Gaggi","83029","83","Messina","ME","Sicilia","19","3116.0","1586.0","1530.0"
"Galati Mamertino","83030","83","Messina","ME","Sicilia","19","2328.0","1261.0","1067.0"
"Gallodoro","83031","83","Messina","ME","Sicilia","19","336.0","176.0","160.0"
"Giardini-Naxos","83032","83","Messina","ME","Sicilia","19","9148.0","4812.0","4336.0"
"Gioiosa Marea","83033","83","Messina","ME","Sicilia","19","6737.0","3463.0","3274.0"
"Graniti","83034","83","Messina","ME","Sicilia","19","1449.0","714.0","735.0"
"Gualtieri Sicaminò","83035","83","Messina","ME","Sicilia","19","1591.0","836.0","755.0"
"Itala","83036","83","Messina","ME","Sicilia","19","1495.0","776.0","719.0"
"Leni","83037","83","Messina","ME","Sicilia","19","681.0","335.0","346.0"
"Letojanni","83038","83","Messina","ME","Sicilia","19","2808.0","1424.0","1384.0"
"Librizzi","83039","83","Messina","ME","Sicilia","19","1584.0","816.0","768.0"
"Limina","83040","83","Messina","ME","Sicilia","19","738.0","393.0","345.0"
"Lipari","83041","83","Messina","ME","Sicilia","19","12508.0","6127.0","6381.0"
"Longi","83042","83","Messina","ME","Sicilia","19","1350.0","695.0","655.0"
"Malfa","83043","83","Messina","ME","Sicilia","19","978.0","480.0","498.0"
"Malvagna","83044","83","Messina","ME","Sicilia","19","639.0","339.0","300.0"
"Mandanici","83045","83","Messina","ME","Sicilia","19","531.0","275.0","256.0"
"Mazzarrà Sant'Andrea","83046","83","Messina","ME","Sicilia","19","1400.0","680.0","720.0"
"Merì","83047","83","Messina","ME","Sicilia","19","2322.0","1185.0","1137.0"
"Messina","83048","83","Messina","ME","Sicilia","19","221246.0","115120.0","106126.0"
"Milazzo","83049","83","Messina","ME","Sicilia","19","30397.0","15630.0","14767.0"
"Militello Rosmarino","83050","83","Messina","ME","Sicilia","19","1174.0","586.0","588.0"
"Mirto","83051","83","Messina","ME","Sicilia","19","906.0","467.0","439.0"
"Mistretta","83052","83","Messina","ME","Sicilia","19","4388.0","2344.0","2044.0"
"Moio Alcantara","83053","83","Messina","ME","Sicilia","19","685.0","353.0","332.0"
"Monforte San Giorgio","83054","83","Messina","ME","Sicilia","19","2547.0","1317.0","1230.0"
"Mongiuffi Melia","83055","83","Messina","ME","Sicilia","19","537.0","265.0","272.0"
"Montagnareale","83056","83","Messina","ME","Sicilia","19","1419.0","712.0","707.0"
"Montalbano Elicona","83057","83","Messina","ME","Sicilia","19","2021.0","1046.0","975.0"
"Motta Camastra","83058","83","Messina","ME","Sicilia","19","811.0","396.0","415.0"
"Motta d'Affermo","83059","83","Messina","ME","Sicilia","19","672.0","342.0","330.0"
"Naso","83060","83","Messina","ME","Sicilia","19","3513.0","1817.0","1696.0"
"Nizza di Sicilia","83061","83","Messina","ME","Sicilia","19","3543.0","1805.0","1738.0"
"Novara di Sicilia","83062","83","Messina","ME","Sicilia","19","1186.0","606.0","580.0"
"Oliveri","83063","83","Messina","ME","Sicilia","19","2048.0","1059.0","989.0"
"Pace del Mela","83064","83","Messina","ME","Sicilia","19","6011.0","3073.0","2938.0"
"Pagliara","83065","83","Messina","ME","Sicilia","19","1135.0","584.0","551.0"
"Patti","83066","83","Messina","ME","Sicilia","19","12802.0","6676.0","6126.0"
"Pettineo","83067","83","Messina","ME","Sicilia","19","1235.0","637.0","598.0"
"Piraino","83068","83","Messina","ME","Sicilia","19","3798.0","1941.0","1857.0"
"Raccuja","83069","83","Messina","ME","Sicilia","19","889.0","453.0","436.0"
"Reitano","83070","83","Messina","ME","Sicilia","19","733.0","360.0","373.0"
"Roccafiorita","83071","83","Messina","ME","Sicilia","19","182.0","100.0","82.0"
"Roccalumera","83072","83","Messina","ME","Sicilia","19","3914.0","2000.0","1914.0"
"Roccavaldina","83073","83","Messina","ME","Sicilia","19","1006.0","521.0","485.0"
"Roccella Valdemone","83074","83","Messina","ME","Sicilia","19","567.0","282.0","285.0"
"Rodì Milici","83075","83","Messina","ME","Sicilia","19","1947.0","990.0","957.0"
"Rometta","83076","83","Messina","ME","Sicilia","19","6529.0","3318.0","3211.0"
"San Filippo del Mela","83077","83","Messina","ME","Sicilia","19","6791.0","3444.0","3347.0"
"San Fratello","83078","83","Messina","ME","Sicilia","19","3323.0","1678.0","1645.0"
"San Marco d'Alunzio","83079","83","Messina","ME","Sicilia","19","1812.0","943.0","869.0"
"San Pier Niceto","83080","83","Messina","ME","Sicilia","19","2632.0","1353.0","1279.0"
"San Piero Patti","83081","83","Messina","ME","Sicilia","19","2612.0","1359.0","1253.0"
"San Salvatore di Fitalia","83082","83","Messina","ME","Sicilia","19","1150.0","632.0","518.0"
"Santa Domenica Vittoria","83083","83","Messina","ME","Sicilia","19","873.0","442.0","431.0"
"Sant'Agata di Militello","83084","83","Messina","ME","Sicilia","19","11950.0","6317.0","5633.0"
"Sant'Alessio Siculo","83085","83","Messina","ME","Sicilia","19","1527.0","780.0","747.0"
"Santa Lucia del Mela","83086","83","Messina","ME","Sicilia","19","4428.0","2244.0","2184.0"
"Santa Marina Salina","83087","83","Messina","ME","Sicilia","19","854.0","402.0","452.0"
"Sant'Angelo di Brolo","83088","83","Messina","ME","Sicilia","19","2806.0","1444.0","1362.0"
"Santa Teresa di Riva","83089","83","Messina","ME","Sicilia","19","9337.0","4893.0","4444.0"
"San Teodoro","83090","83","Messina","ME","Sicilia","19","1244.0","649.0","595.0"
"Santo Stefano di Camastra","83091","83","Messina","ME","Sicilia","19","4415.0","2302.0","2113.0"
"Saponara","83092","83","Messina","ME","Sicilia","19","3704.0","1885.0","1819.0"
"Savoca","83093","83","Messina","ME","Sicilia","19","1697.0","875.0","822.0"
"Scaletta Zanclea","83094","83","Messina","ME","Sicilia","19","1871.0","977.0","894.0"
"Sinagra","83095","83","Messina","ME","Sicilia","19","2498.0","1267.0","1231.0"
"Spadafora","83096","83","Messina","ME","Sicilia","19","4682.0","2421.0","2261.0"
"Taormina","83097","83","Messina","ME","Sicilia","19","10473.0","5377.0","5096.0"
"Torregrotta","83098","83","Messina","ME","Sicilia","19","7268.0","3816.0","3452.0"
"Tortorici","83099","83","Messina","ME","Sicilia","19","5792.0","2937.0","2855.0"
"Tripi","83100","83","Messina","ME","Sicilia","19","755.0","407.0","348.0"
"Tusa","83101","83","Messina","ME","Sicilia","19","2638.0","1319.0","1319.0"
"Ucria","83102","83","Messina","ME","Sicilia","19","924.0","492.0","432.0"
"Valdina","83103","83","Messina","ME","Sicilia","19","1268.0","639.0","629.0"
"Venetico","83104","83","Messina","ME","Sicilia","19","3918.0","2048.0","1870.0"
"Villafranca Tirrena","83105","83","Messina","ME","Sicilia","19","8148.0","4314.0","3834.0"
"Terme Vigliatore","83106","83","Messina","ME","Sicilia","19","7216.0","3660.0","3556.0"
"Acquedolci","83107","83","Messina","ME","Sicilia","19","5494.0","2825.0","2669.0"
"Torrenova","83108","83","Messina","ME","Sicilia","19","4484.0","2305.0","2179.0"
"Agrigento","84001","84","Agrigento","AG","Sicilia","19","55849.0","28512.0","27337.0"
"Alessandria della Rocca","84002","84","Agrigento","AG","Sicilia","19","2521.0","1295.0","1226.0"
"Aragona","84003","84","Agrigento","AG","Sicilia","19","8860.0","4561.0","4299.0"
"Bivona","84004","84","Agrigento","AG","Sicilia","19","3257.0","1664.0","1593.0"
"Burgio","84005","84","Agrigento","AG","Sicilia","19","2509.0","1287.0","1222.0"
"Calamonaci","84006","84","Agrigento","AG","Sicilia","19","1184.0","600.0","584.0"
"Caltabellotta","84007","84","Agrigento","AG","Sicilia","19","3238.0","1700.0","1538.0"
"Camastra","84008","84","Agrigento","AG","Sicilia","19","1947.0","995.0","952.0"
"Cammarata","84009","84","Agrigento","AG","Sicilia","19","5920.0","2965.0","2955.0"
"Campobello di Licata","84010","84","Agrigento","AG","Sicilia","19","9175.0","4707.0","4468.0"
"Canicattì","84011","84","Agrigento","AG","Sicilia","19","34588.0","17844.0","16744.0"
"Casteltermini","84012","84","Agrigento","AG","Sicilia","19","7384.0","3838.0","3546.0"
"Castrofilippo","84013","84","Agrigento","AG","Sicilia","19","2645.0","1400.0","1245.0"
"Cattolica Eraclea","84014","84","Agrigento","AG","Sicilia","19","3325.0","1690.0","1635.0"
"Cianciana","84015","84","Agrigento","AG","Sicilia","19","3159.0","1656.0","1503.0"
"Comitini","84016","84","Agrigento","AG","Sicilia","19","896.0","459.0","437.0"
"Favara","84017","84","Agrigento","AG","Sicilia","19","31913.0","16437.0","15476.0"
"Grotte","84018","84","Agrigento","AG","Sicilia","19","5298.0","2794.0","2504.0"
"Joppolo Giancaxio","84019","84","Agrigento","AG","Sicilia","19","1084.0","570.0","514.0"
"Lampedusa e Linosa","84020","84","Agrigento","AG","Sicilia","19","6462.0","3088.0","3374.0"
"Licata","84021","84","Agrigento","AG","Sicilia","19","34619.0","17589.0","17030.0"
"Lucca Sicula","84022","84","Agrigento","AG","Sicilia","19","1733.0","889.0","844.0"
"Menfi","84023","84","Agrigento","AG","Sicilia","19","11929.0","6137.0","5792.0"
"Montallegro","84024","84","Agrigento","AG","Sicilia","19","2394.0","1224.0","1170.0"
"Montevago","84025","84","Agrigento","AG","Sicilia","19","2743.0","1393.0","1350.0"
"Naro","84026","84","Agrigento","AG","Sicilia","19","7051.0","3633.0","3418.0"
"Palma di Montechiaro","84027","84","Agrigento","AG","Sicilia","19","21509.0","11221.0","10288.0"
"Porto Empedocle","84028","84","Agrigento","AG","Sicilia","19","15661.0","7982.0","7679.0"
"Racalmuto","84029","84","Agrigento","AG","Sicilia","19","7645.0","3920.0","3725.0"
"Raffadali","84030","84","Agrigento","AG","Sicilia","19","12184.0","6318.0","5866.0"
"Ravanusa","84031","84","Agrigento","AG","Sicilia","19","10500.0","5407.0","5093.0"
"Realmonte","84032","84","Agrigento","AG","Sicilia","19","4384.0","2223.0","2161.0"
"Ribera","84033","84","Agrigento","AG","Sicilia","19","17986.0","9310.0","8676.0"
"Sambuca di Sicilia","84034","84","Agrigento","AG","Sicilia","19","5418.0","2728.0","2690.0"
"San Biagio Platani","84035","84","Agrigento","AG","Sicilia","19","2919.0","1545.0","1374.0"
"San Giovanni Gemini","84036","84","Agrigento","AG","Sicilia","19","7604.0","3820.0","3784.0"
"Santa Elisabetta","84037","84","Agrigento","AG","Sicilia","19","2172.0","1119.0","1053.0"
"Santa Margherita di Belice","84038","84","Agrigento","AG","Sicilia","19","6097.0","3138.0","2959.0"
"Sant'Angelo Muxaro","84039","84","Agrigento","AG","Sicilia","19","1182.0","617.0","565.0"
"Santo Stefano Quisquina","84040","84","Agrigento","AG","Sicilia","19","4159.0","2153.0","2006.0"
"Sciacca","84041","84","Agrigento","AG","Sicilia","19","39263.0","20171.0","19092.0"
"Siculiana","84042","84","Agrigento","AG","Sicilia","19","4176.0","2111.0","2065.0"
"Villafranca Sicula","84043","84","Agrigento","AG","Sicilia","19","1345.0","696.0","649.0"
"Acquaviva Platani","85001","85","Caltanissetta","CL","Sicilia","19","891.0","451.0","440.0"
"Bompensiere","85002","85","Caltanissetta","CL","Sicilia","19","513.0","255.0","258.0"
"Butera","85003","85","Caltanissetta","CL","Sicilia","19","4199.0","2145.0","2054.0"
"Caltanissetta","85004","85","Caltanissetta","CL","Sicilia","19","59245.0","30612.0","28633.0"
"Campofranco","85005","85","Caltanissetta","CL","Sicilia","19","2716.0","1435.0","1281.0"
"Delia","85006","85","Caltanissetta","CL","Sicilia","19","3903.0","2051.0","1852.0"
"Gela","85007","85","Caltanissetta","CL","Sicilia","19","71937.0","36762.0","35175.0"
"Marianopoli","85008","85","Caltanissetta","CL","Sicilia","19","1642.0","852.0","790.0"
